Raster,Red,Green,Blue,NIR,FC,c_depth,CH,vol_cd,VOL_CH,BNDVI,GBNDVI,GNDVI,NDVI,NDVIf,EVI,EVI2,SAVI,OSAVI,TSAVIm,TSAVIg,MSR,SR,LAI
BAR_190627_1041_0277,0.035222183,0.044690796,0.006014865,0.236130835,0.203125,1.702823486,2.07157897,1.245189674,1.514842122,0.950320278,0.646449026,0.681714006,0.740395862,0.389455409,0.358163621,0.380317477,0.390693976,0.465763871,-1.049427095,-2.039268792,2.055053701,6.704037437,1.13
BAR_190627_1041_0278,0.03924648,0.04863161,0.006223005,0.273266138,0.121527778,1.292158813,2.067584343,0.565319481,0.90456815,0.955468714,0.66564373,0.697844359,0.74883267,0.354545637,0.400150577,0.427837109,0.432029582,0.495266474,-1.754198239,-5.324965656,2.113091035,6.962819063,0.83
BAR_190627_1041_0279,0.035206683,0.047513942,0.005783013,0.27620708,0.315972222,1.740060577,2.218909447,1.979318907,2.524009496,0.958984284,0.67650196,0.706451304,0.773891282,0.449736482,0.417222904,0.442786514,0.445519427,0.511229021,-1.820288576,-5.481028037,2.301634183,7.845302477,1.27
BAR_190627_1041_0280,0.035875253,0.048762558,0.005978988,0.287236938,0.376736111,1.827127075,2.249225569,2.478041096,3.050512178,0.959217853,0.679853862,0.709746244,0.77793934,0.480057008,0.431108918,0.457574479,0.458069424,0.520296713,-2.150079477,-8.579144034,2.33466686,8.006548027,1.27
BAR_190627_1041_0281,0.034000818,0.044318909,0.005041909,0.288782349,0.442708333,1.791802063,2.347305541,2.855684538,3.741018206,0.965680787,0.708047819,0.733901282,0.789327193,0.516629226,0.437777095,0.464799415,0.464487257,0.52773491,-2.189654712,-8.732486494,2.432023806,8.49339418,1.33
BAR_190627_1041_0282,0.035097194,0.046401758,0.005259176,0.315344141,0.40625,1.985925522,2.327012663,2.904416076,3.403256019,0.967192003,0.718472917,0.74345662,0.799697179,0.503001979,0.471325363,0.500592081,0.494296788,0.549028709,-3.454802759,63.7500319,2.526952214,8.984881853,1.23
BAR_190627_1041_0283,0.034749396,0.048896384,0.005060186,0.30696377,0.473958333,1.992621155,2.340490799,3.399909845,3.993462426,0.967565403,0.70100566,0.725193264,0.796616582,0.535375568,0.460596889,0.489466612,0.485107727,0.542569724,-2.957065161,-44.94741625,2.498081306,8.833643374,1.35
BAR_190627_1041_0284,0.034719504,0.048779207,0.005066826,0.313872424,0.430555556,1.911702805,2.434819353,2.963139347,3.773969997,0.968227016,0.707134457,0.730985868,0.800801447,0.515622845,0.470211444,0.499486605,0.493440212,0.548874068,-3.351037925,124.042564,2.537445703,9.040233589,1.08
BAR_190627_1041_0285,0.035201759,0.046989203,0.005311078,0.295341687,0.416666667,2.113923569,2.365835779,3.170885353,3.548753668,0.964669685,0.699114111,0.725474947,0.787006763,0.502919484,0.443404463,0.471327444,0.469824779,0.530309659,-2.437554465,-13.10829692,2.411629318,8.389969495,1.21
BAR_190627_1041_0286,0.035145424,0.043570886,0.005104949,0.279875366,0.385416667,1.960722351,2.219479206,2.720502262,3.079527398,0.964173322,0.703694066,0.730583453,0.776869178,0.483793329,0.421233302,0.448478171,0.450411717,0.515198382,-1.920604632,-6.222856433,2.32585752,7.963351562,1.23
BAR_190627_1041_0287,0.035297607,0.042926984,0.005218027,0.258619849,0.300347222,2.051776428,2.264430285,2.218483263,2.448415245,0.960445204,0.686111307,0.715288114,0.759812786,0.438103493,0.390076987,0.415611872,0.421937267,0.491988661,-1.42072333,-3.332073322,2.192535598,7.326837923,1.11
BAR_190627_1041_0288,0.034836754,0.044546671,0.005074763,0.283639246,0.368055556,1.736909103,2.254894273,2.301404562,2.987734912,0.964845741,0.702206488,0.728527835,0.781228388,0.477118782,0.427613529,0.454933178,0.455973954,0.519989492,-2.029919389,-7.141204382,2.362095928,8.141953951,1.28
BAR_190627_1041_0289,0.033686795,0.047777977,0.004638063,0.318490564,0.482638889,1.724373093,2.265288224,2.996098248,3.93593829,0.971292775,0.717362595,0.739109579,0.808694147,0.545515578,0.479201124,0.50881844,0.501310729,0.556064738,-3.632543782,42.28863657,2.614780087,9.454463197,1.31
BAR_190627_1041_0290,0.036538123,0.048836403,0.004876918,0.312256274,0.430555556,1.789200592,2.244733725,2.773260918,3.479337273,0.969243723,0.706460199,0.729507653,0.790489051,0.511182786,0.461095481,0.492372212,0.487252542,0.541904851,-3.291441349,128.9452137,2.442347718,8.546040479,1.19
BAR_190627_1041_0291,0.035254121,0.043160287,0.005027887,0.272625391,0.284722222,1.481381683,2.064639635,1.518416225,2.116255626,0.96378298,0.699587674,0.726648227,0.770987545,0.434100621,0.410267814,0.437233088,0.440730206,0.507334181,-1.728674454,-4.888847913,2.278414886,7.733149482,1.01
BAR_190627_1041_0292,0.03578822,0.046217538,0.005233495,0.309558179,0.359375,1.33237381,2.394093447,1.723758616,3.097358397,0.96674947,0.714959997,0.740187223,0.792740157,0.477078494,0.460880924,0.490468983,0.485783033,0.541747125,-3.116303607,-146.0471754,2.462568238,8.649722642,1.01
BAR_190627_1041_0293,0.034857376,0.045760013,0.004992582,0.294113892,0.467013889,2.139532776,2.587892866,3.597089479,4.350894881,0.966616691,0.705668154,0.730723588,0.78808255,0.52794133,0.442171643,0.47042724,0.469117313,0.530208077,-2.386880031,-11.94516543,2.421047718,8.437637152,1.03
BAR_190627_1041_0294,0.034903922,0.046079198,0.004858627,0.300660291,0.416666667,2.060786896,2.574661083,3.091180344,3.861991625,0.968194267,0.710249731,0.734214306,0.791968748,0.504986979,0.450848962,0.479902245,0.477084284,0.536270301,-2.656555283,-19.55720984,2.45560637,8.61394014,1.23
BAR_190627_1041_0295,0.036764743,0.049273563,0.005097422,0.301343225,0.416666667,2.240037308,2.447732675,3.360055962,3.671599013,0.966731424,0.694299619,0.718932097,0.78252661,0.501052754,0.445808284,0.476004885,0.473528159,0.531166934,-2.711269581,-24.26335791,2.373072738,8.196527438,1.2
BAR_190627_1041_0296,0.038046982,0.048545483,0.005828653,0.284956396,0.270833333,1.827566147,2.267767417,1.781876993,2.211073232,0.959910916,0.679521108,0.708874304,0.764417437,0.425779723,0.420050161,0.448512223,0.450015312,0.511196041,-2.088271617,-8.211406363,2.227275871,7.48959268,0.84
BAR_190627_1041_0297,0.037327747,0.054412433,0.005700779,0.323610327,0.519097222,0.882723236,2.205816579,1.649589047,4.122119732,0.965377548,0.686684784,0.712120864,0.793162599,0.555999335,0.475609038,0.506444956,0.498786015,0.549552039,-4.161792284,17.32636193,2.466395326,8.669431101,1.37
BAR_190627_1041_0298,0.037224329,0.0525638,0.00568348,0.300855469,0.453125,1.562266541,2.304330873,2.548447294,3.758939737,0.962918385,0.675595467,0.702541402,0.779789689,0.517404703,0.444849365,0.474090607,0.471848518,0.529294988,-2.694774391,-23.86796673,2.35003138,8.082226865,1.23
BAR_190627_1041_0299,0.036524475,0.049411377,0.005454929,0.279784387,0.451388889,1.861760406,2.500139718,3.025360661,4.062727042,0.961751915,0.67209806,0.699805512,0.769058161,0.511727642,0.417106819,0.444734971,0.446999763,0.510718845,-1.923417802,-6.380429803,2.263199684,7.660189132,1.09
BAR_190627_1041_0300,0.036456305,0.050316046,0.005465774,0.309966797,0.496527778,1.858683777,2.407467401,3.322397251,4.303347979,0.965344264,0.694971806,0.72068586,0.789527288,0.543063896,0.459616204,0.489298646,0.48470527,0.540082968,-3.152751686,-385.8537298,2.433796396,8.502419471,1.14
BAR_190627_1041_0301,0.035922491,0.052211038,0.00548323,0.302600159,0.579861111,0.786958008,2.241816056,1.642774841,4.679791016,0.964404249,0.679738215,0.705696784,0.787769052,0.582838305,0.451380674,0.480045637,0.47704913,0.534935909,-2.758684554,-26.1370932,2.41829655,8.423696309,1.22
BAR_190627_1041_0302,0.036066998,0.05226604,0.005688437,0.309509912,0.536458333,1.341511841,2.16710659,2.590794743,4.185224602,0.963905666,0.684570919,0.711058517,0.791264999,0.563543203,0.460885164,0.48966523,0.485070448,0.540853247,-3.118933407,-165.422113,2.449284955,8.581526791,1.29
BAR_190627_1041_0303,0.037397472,0.051553833,0.005805941,0.289397668,0.486111111,1.632377319,2.487859826,2.856660309,4.353754696,0.960664839,0.669164858,0.697588468,0.771125901,0.529019535,0.428502404,0.45680293,0.45718737,0.517671965,-2.234276609,-10.03974505,2.27951243,7.738428721,1.21
BAR_190627_1041_0304,0.035201054,0.050420201,0.005479569,0.299700854,0.479166667,1.568367004,2.266626477,2.705433083,3.909930673,0.964089641,0.685603644,0.711984182,0.789782898,0.534687639,0.449887615,0.477718131,0.475205166,0.534448939,-2.617946948,-18.27657691,2.436064038,8.513973793,1.3
BAR_190627_1041_0305,0.036573499,0.050978146,0.005592873,0.312177051,0.498263889,1.435415192,2.284181218,2.574776,4.09725006,0.964799232,0.693172528,0.719248703,0.790259837,0.544278773,0.462524041,0.492165566,0.487075182,0.541726299,-3.287331579,132.6001921,2.440304989,8.535608112,1.3
BAR_190627_1041_0306,0.038017612,0.054611469,0.006288936,0.298418799,0.598958333,0.960354614,2.209559546,2.070764637,4.76436277,0.958721521,0.661023381,0.690613109,0.773998233,0.583905191,0.440057924,0.468461687,0.466983235,0.524540871,-2.595097964,-19.64311867,2.302496873,7.849488317,1.85
BAR_190627_1041_0307,0.035545995,0.054085492,0.005776661,0.309618945,0.621527778,1.239874954,2.265491943,2.77422021,5.069038223,0.963368793,0.675966358,0.702585471,0.794034733,0.60705631,0.463095627,0.491195046,0.486425083,0.542541513,-3.115092562,-134.0818111,2.474329326,8.710375081,1.6
BAR_190627_1041_0308,0.038165225,0.054718103,0.006012504,0.311233765,0.560763889,1.0154216,2.287816138,2.049882356,4.618528829,0.962095669,0.673460087,0.700954645,0.781537862,0.570029044,0.456596241,0.486638581,0.482226626,0.53606023,-3.26425361,107.1061525,2.364704785,8.154904441,1.52
BAR_190627_1041_0309,0.036789404,0.050122598,0.005554367,0.282296375,0.465277778,1.64329216,2.312589836,2.752514368,3.873587976,0.961408008,0.670524515,0.698437199,0.769407434,0.518404848,0.419993092,0.447812258,0.449599376,0.512448879,-1.998562846,-7.082033883,2.265941662,7.673306483,1.18
BAR_190627_1041_0310,0.037361127,0.053495822,0.005653361,0.306602759,0.506944444,1.667624054,2.396353402,3.043413898,4.373344959,0.963790232,0.676561209,0.70288235,0.78276134,0.54473318,0.452242648,0.482073194,0.478530486,0.534247869,-2.982255952,-69.38311425,2.375066691,8.206464467,1.22
BAR_190627_1041_0311,0.030928171,0.050309906,0.003826788,0.354699634,0.769097222,1.147722168,1.768113337,3.177755753,4.895463801,0.978652689,0.735166912,0.751561872,0.839595743,0.715001587,0.535489499,0.566458972,0.548376182,0.593392529,-8.776892825,7.020419846,2.964676292,11.468497,2.4
BAR_190627_1041_0312,0.030232724,0.049144513,0.003765528,0.338635693,0.690972222,1.373852768,2.013455958,3.41745876,5.008471696,0.978005174,0.729737622,0.746534185,0.836078544,0.670415383,0.516833552,0.546351031,0.532421762,0.583137429,-5.435144265,11.45846545,2.920412341,11.20096533,1.94
BAR_190627_1041_0313,0.027436055,0.049645146,0.003332269,0.391185571,0.649305556,1.613256149,2.097506328,3.770986249,4.902921041,0.983107134,0.761450565,0.774765486,0.868921942,0.669404177,0.594047503,0.624127491,0.593959753,0.628648325,163.2993314,4.352863558,3.394147893,14.2580838,1.86
BAR_190627_1041_0314,0.027405038,0.047535255,0.003688324,0.357246228,0.704861111,1.17643013,1.737625313,2.985191455,4.409224231,0.979562366,0.749192823,0.765131275,0.857507094,0.692965069,0.551937906,0.579474601,0.559273245,0.605600702,-8.881748216,7.26327158,3.212595871,13.03578642,2.52
BAR_190627_1041_0315,0.027633055,0.04778974,0.003580798,0.367697974,0.673611111,1.343844299,2.018692155,3.258822426,4.895328476,0.980711003,0.754834657,0.769958348,0.860202953,0.677358934,0.564276877,0.592853582,0.569730481,0.612364339,-13.77990489,5.915351982,3.253620749,13.30645389,2.08
BAR_190627_1041_0316,0.031041711,0.050728046,0.003668649,0.370061938,0.723958333,1.066842651,1.751019917,2.78045866,4.563595657,0.980367412,0.743689063,0.758891383,0.845218504,0.69471548,0.5543904,0.586718009,0.564341672,0.604202498,-18.10837675,5.324172094,3.038256774,11.92144123,2.12
BAR_190627_1041_0317,0.029668471,0.048179941,0.003640592,0.347637231,0.586805556,1.294963455,1.90982507,2.735610299,4.03450546,0.979272295,0.740545624,0.75655457,0.842735105,0.618479975,0.530533779,0.560261218,0.543656721,0.591783708,-6.845536444,8.655922214,3.005316315,11.71739636,1.83
BAR_190627_1041_0318,0.027921054,0.048301935,0.003221758,0.369558765,0.730902778,1.500498962,2.015883064,3.948187895,5.304292313,0.98271499,0.755279796,0.76881322,0.859509576,0.708947103,0.564532956,0.594537472,0.570995086,0.612825252,-15.36049897,5.705078421,3.242965709,13.23584574,2.25
BAR_190627_1041_0319,0.028841418,0.049014987,0.003432161,0.372290381,0.730902778,1.297116089,1.835349321,3.413036709,4.829262902,0.981730343,0.753037372,0.767318478,0.85619979,0.706527972,0.565032715,0.595641053,0.571695998,0.612064693,-18.87028341,5.374115896,3.193084084,12.90818555,1.92
BAR_190627_1041_0320,0.026859573,0.047436566,0.003419805,0.363614966,0.765625,1.373435974,1.867955399,3.785532904,5.148552067,0.981365225,0.754596438,0.769194067,0.862425994,0.730607401,0.561587004,0.589525583,0.567262809,0.611754711,-11.16323839,6.465904751,3.288278881,13.53762999,1.94
BAR_190627_1041_0321,0.029470853,0.046785954,0.003729511,0.365513916,0.760416667,1.342587051,1.871544752,3.675332053,5.123353759,0.979799172,0.757154336,0.773048901,0.850774739,0.718818291,0.554758042,0.584933814,0.56321025,0.605499614,-13.17239591,5.904580745,3.114643968,12.40255653,2.52
BAR_190627_1041_0322,0.03059509,0.048564816,0.004277188,0.372190186,0.651041667,1.260416565,1.843482208,2.954101324,4.320661426,0.977277244,0.751350577,0.769153944,0.848082382,0.656824468,0.560476428,0.590742162,0.567568676,0.606972341,-20.49937544,5.206373685,3.077152137,12.16503004,2.09
BAR_190627_1041_0323,0.030029681,0.050405627,0.003292918,0.375081616,0.692708333,1.445140839,2.114328237,3.603819966,5.27260604,0.982594399,0.749528778,0.763068679,0.851746019,0.682199065,0.563603026,0.596087577,0.571838959,0.610591111,-24.93369543,5.053756117,3.128397479,12.49036283,2.14
BAR_190627_1041_0324,0.028257234,0.047878427,0.003501843,0.380318848,0.680555556,1.299860687,1.879021699,3.184658684,4.603603164,0.981752714,0.76196259,0.776372107,0.86167945,0.68225407,0.57768111,0.607784011,0.581230819,0.619198775,-37.2152499,4.868815195,3.276554377,13.45916749,2.09
BAR_190627_1041_0325,0.028785532,0.048615866,0.003357054,0.366257544,0.758680556,1.36573822,1.8446663,3.730172514,5.038244831,0.98183484,0.751462771,0.76563518,0.854266365,0.720511114,0.557328596,0.587789913,0.565568331,0.60801049,-13.34803962,5.915679697,3.164669832,12.72366788,1.85
BAR_190627_1041_0326,0.033393373,0.052894968,0.003730827,0.368653564,0.677083333,1.171744308,1.93119058,2.856126752,4.707277039,0.979962495,0.733700714,0.74904447,0.833883211,0.661483424,0.543888869,0.578514517,0.557499024,0.596498564,-18.47675603,5.195169913,2.893433227,11.03972226,2.01
BAR_190627_1041_0327,0.031666702,0.049240421,0.003829728,0.344585352,0.657986111,1.541990051,2.142521911,3.652588934,5.075098776,0.978016293,0.733084803,0.749938049,0.831672933,0.649833406,0.519500663,0.550686078,0.535665476,0.583529046,-6.482202495,8.874067767,2.866755061,10.88163045,1.97
BAR_190627_1041_0328,0.032389948,0.052093137,0.003990013,0.357050452,0.701388889,1.168294067,1.814832946,2.94994252,4.582453189,0.977897142,0.728498725,0.745355234,0.833659027,0.674302512,0.533466915,0.565694867,0.547524889,0.590893033,-9.914578877,6.453041925,2.890705413,11.02349584,1.91
BAR_190627_1041_0329,0.03252934,0.052691638,0.003835405,0.371378809,0.701388889,1.134240799,1.742873721,2.863958017,4.400756146,0.979556184,0.73579682,0.751495825,0.838927044,0.677997441,0.55087109,0.584445221,0.562307359,0.600894791,-21.47468087,5.079531723,2.95615961,11.41673373,2.24
BAR_190627_1041_0330,0.031752298,0.050381754,0.003680062,0.364856702,0.697916667,1.499160461,2.116878459,3.766640659,5.318657129,0.980028792,0.741898181,0.757335801,0.839881102,0.676792019,0.5450827,0.577879983,0.55727369,0.59845314,-13.79749092,5.691412471,2.968325418,11.49071799,2.12
BAR_190627_1041_0331,0.032519788,0.052019998,0.00387741,0.349721777,0.711805556,1.304592133,1.934320797,3.34301734,4.956697042,0.978068898,0.724384792,0.741027688,0.829846931,0.677147989,0.523173201,0.555415355,0.539311458,0.584982801,-7.673194783,7.54280033,2.845070925,10.75412243,2.1
BAR_190627_1041_0332,0.03140524,0.051647141,0.003671309,0.369973157,0.635416667,1.224501419,1.939897239,2.801046996,4.437514935,0.980348648,0.739856376,0.755006384,0.843513053,0.645357253,0.552901237,0.585617526,0.563416959,0.603101079,-18.31852273,5.294010757,3.015558425,11.78061872,2.11
BAR_190627_1041_0333,0.034386398,0.052553802,0.004204144,0.359986548,0.598958333,1.252026978,2.008341627,2.69968317,4.330486633,0.976912403,0.727612735,0.745218607,0.825614821,0.614821377,0.530371539,0.564292914,0.546081169,0.587330518,-11.88172229,5.842199996,2.796003389,10.46886459,2.2
BAR_190627_1041_0334,0.032277029,0.054191882,0.003983385,0.385809106,0.748263889,1.248912048,1.947068644,3.36425683,5.244916159,0.979561509,0.737940023,0.753673816,0.84559627,0.708249987,0.570361728,0.604008686,0.577612595,0.611556056,506.2001296,4.278425003,3.043330809,11.95305496,2.28
BAR_190627_1041_0335,0.0321255,0.051215051,0.003911617,0.356044531,0.654513889,1.498261414,2.101058578,3.530278456,4.950619276,0.978266148,0.731855401,0.748489399,0.834477173,0.649822733,0.532950759,0.56504901,0.547055776,0.590909776,-9.475886548,6.625542244,2.900684615,11.08292558,2.2
BAR_190627_1041_0336,0.03064706,0.051740048,0.003940832,0.34791084,0.715277778,1.098757019,1.81300836,2.829299324,4.668496526,0.977599472,0.72407323,0.741073773,0.838085219,0.6848804,0.527985578,0.557987801,0.54167821,0.58909874,-7.015129691,8.338305473,2.945506133,11.35217682,2.64
BAR_190627_1041_0337,0.033111755,0.050107993,0.004247289,0.33115874,0.592013889,1.249531555,1.892043638,2.663064127,4.032418004,0.974673747,0.718011391,0.737149936,0.818202376,0.606783004,0.497416618,0.52821723,0.517280735,0.56849849,-4.712904322,14.11028541,2.713823707,10.00124386,1.74
BAR_190627_1041_0338,0.031559853,0.051244487,0.00395128,0.358154932,0.677083333,1.272467422,1.942243385,3.101639342,4.734218252,0.978176126,0.732934927,0.749660187,0.838036154,0.664295313,0.537913403,0.569418026,0.550617599,0.594117328,-10.13858456,6.440110439,2.944887529,11.34843487,2.22
BAR_190627_1041_0339,0.030045068,0.049089084,0.00396419,0.352181946,0.690972222,1.277941437,1.929817824,3.178879324,4.800421838,0.977738406,0.738160596,0.755332031,0.842789404,0.675052401,0.535922657,0.565434098,0.547710859,0.594099647,-7.916397003,7.609727565,3.006028941,11.7217888,2.22
BAR_190627_1041_0340,0.0321382,0.051621609,0.0041822,0.356045068,0.670138889,1.530688095,2.191633499,3.692785029,5.287315816,0.976780215,0.729008321,0.746745995,0.834417385,0.658133873,0.53361649,0.565015564,0.547027082,0.59087332,-9.478984014,6.623432586,2.899953093,11.07856271,1.76
